"Notes"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"State"	"State Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"2005"	"2005"	"75-84 years"	"75-84"	"Georgia"	"13"	"Male"	"M"	68	109409	62.152
	"2005"	"2005"	"75-84 years"	"75-84"	"Idaho"	"16"	"Male"	"M"	20	24595	81.317
	"2005"	"2005"	"75-84 years"	"75-84"	"Illinois"	"17"	"Female"	"F"	16	329769	Unreliable
	"2005"	"2005"	"75-84 years"	"75-84"	"Illinois"	"17"	"Male"	"M"	51	217148	23.486
	"2005"	"2005"	"75-84 years"	"75-84"	"Indiana"	"18"	"Male"	"M"	42	110824	37.898
	"2005"	"2005"	"75-84 years"	"75-84"	"Iowa"	"19"	"Male"	"M"	16	65271	Unreliable
	"2005"	"2005"	"75-84 years"	"75-84"	"Kansas"	"20"	"Male"	"M"	23	54010	42.585
	"2005"	"2005"	"75-84 years"	"75-84"	"Kentucky"	"21"	"Male"	"M"	25	71775	34.831
	"2005"	"2005"	"75-84 years"	"75-84"	"Louisiana"	"22"	"Male"	"M"	23	73849	31.145
	"2005"	"2005"	"75-84 years"	"75-84"	"Maryland"	"24"	"Male"	"M"	35	89262	39.210
	"2005"	"2005"	"75-84 years"	"75-84"	"Massachusetts"	"25"	"Male"	"M"	20	125265	15.966
	"2005"	"2005"	"75-84 years"	"75-84"	"Michigan"	"26"	"Male"	"M"	56	186125	30.087
	"2005"	"2005"	"75-84 years"	"75-84"	"Minnesota"	"27"	"Male"	"M"	21	91789	22.879
	"2005"	"2005"	"75-84 years"	"75-84"	"Mississippi"	"28"	"Male"	"M"	19	46524	Unreliable
	"2005"	"2005"	"75-84 years"	"75-84"	"Missouri"	"29"	"Male"	"M"	37	111206	33.272
	"2005"	"2005"	"75-84 years"	"75-84"	"Nebraska"	"31"	"Male"	"M"	11	35285	Unreliable
	"2005"	"2005"	"75-84 years"	"75-84"	"Nevada"	"32"	"Male"	"M"	38	40038	94.910
	"2005"	"2005"	"75-84 years"	"75-84"	"New Hampshire"	"33"	"Male"	"M"	12	22677	Unreliable
	"2005"	"2005"	"75-84 years"	"75-84"	"New Jersey"	"34"	"Male"	"M"	37	162853	22.720
	"2005"	"2005"	"75-84 years"	"75-84"	"New Mexico"	"35"	"Male"	"M"	20	34758	57.541
	"2005"	"2005"	"75-84 years"	"75-84"	"New York"	"36"	"Female"	"F"	14	545944	Unreliable
	"2005"	"2005"	"75-84 years"	"75-84"	"New York"	"36"	"Male"	"M"	61	354554	17.205
	"2005"	"2005"	"75-84 years"	"75-84"	"North Carolina"	"37"	"Male"	"M"	58	142707	40.643
	"2005"	"2005"	"75-84 years"	"75-84"	"Ohio"	"39"	"Female"	"F"	14	337894	Unreliable
	"2005"	"2005"	"75-84 years"	"75-84"	"Ohio"	"39"	"Male"	"M"	83	223148	37.195
	"2005"	"2005"	"75-84 years"	"75-84"	"Oklahoma"	"40"	"Male"	"M"	29	66785	43.423
	"2005"	"2005"	"75-84 years"	"75-84"	"Oregon"	"41"	"Male"	"M"	41	71092	57.672
	"2005"	"2005"	"75-84 years"	"75-84"	"Pennsylvania"	"42"	"Female"	"F"	11	435637	Unreliable
	"2005"	"2005"	"75-84 years"	"75-84"	"Pennsylvania"	"42"	"Male"	"M"	105	286094	36.701
	"2005"	"2005"	"75-84 years"	"75-84"	"South Carolina"	"45"	"Male"	"M"	24	70726	33.934
	"2005"	"2005"	"75-84 years"	"75-84"	"Tennessee"	"47"	"Male"	"M"	50	99577	50.212
	"2005"	"2005"	"75-84 years"	"75-84"	"Texas"	"48"	"Female"	"F"	12	456074	Unreliable
	"2005"	"2005"	"75-84 years"	"75-84"	"Texas"	"48"	"Male"	"M"	116	315476	36.770
	"2005"	"2005"	"75-84 years"	"75-84"	"Utah"	"49"	"Male"	"M"	10	32234	Unreliable
	"2005"	"2005"	"75-84 years"	"75-84"	"Virginia"	"51"	"Male"	"M"	43	118184	36.384
	"2005"	"2005"	"75-84 years"	"75-84"	"Washington"	"53"	"Male"	"M"	43	104751	41.050
	"2005"	"2005"	"75-84 years"	"75-84"	"West Virginia"	"54"	"Male"	"M"	19	40684	Unreliable
	"2005"	"2005"	"75-84 years"	"75-84"	"Wisconsin"	"55"	"Male"	"M"	30	108136	27.743
	"2005"	"2005"	"85+ years"	"85+"	"Alabama"	"01"	"Male"	"M"	14	19166	Unreliable
	"2005"	"2005"	"85+ years"	"85+"	"Arizona"	"04"	"Male"	"M"	23	29084	79.081
	"2005"	"2005"	"85+ years"	"85+"	"Arkansas"	"05"	"Male"	"M"	10	14299	Unreliable
	"2005"	"2005"	"85+ years"	"85+"	"California"	"06"	"Female"	"F"	23	327649	7.020
	"2005"	"2005"	"85+ years"	"85+"	"California"	"06"	"Male"	"M"	95	165590	57.371
	"2005"	"2005"	"85+ years"	"85+"	"Colorado"	"08"	"Male"	"M"	17	17734	Unreliable
	"2005"	"2005"	"85+ years"	"85+"	"Florida"	"12"	"Female"	"F"	20	235399	8.496
	"2005"	"2005"	"85+ years"	"85+"	"Florida"	"12"	"Male"	"M"	86	129047	66.642
	"2005"	"2005"	"85+ years"	"85+"	"Georgia"	"13"	"Male"	"M"	12	26588	Unreliable
	"2005"	"2005"	"85+ years"	"85+"	"Illinois"	"17"	"Male"	"M"	19	60657	Unreliable
	"2005"	"2005"	"85+ years"	"85+"	"Indiana"	"18"	"Male"	"M"	15	28837	Unreliable
	"2005"	"2005"	"85+ years"	"85+"	"Louisiana"	"22"	"Male"	"M"	10	17814	Unreliable
	"2005"	"2005"	"85+ years"	"85+"	"Massachusetts"	"25"	"Male"	"M"	11	37138	Unreliable
	"2005"	"2005"	"85+ years"	"85+"	"Michigan"	"26"	"Male"	"M"	25	48726	51.307
	"2005"	"2005"	"85+ years"	"85+"	"Minnesota"	"27"	"Male"	"M"	11	28459	Unreliable
	"2005"	"2005"	"85+ years"	"85+"	"New Jersey"	"34"	"Male"	"M"	10	45523	Unreliable
	"2005"	"2005"	"85+ years"	"85+"	"New York"	"36"	"Female"	"F"	13	240851	Unreliable
	"2005"	"2005"	"85+ years"	"85+"	"New York"	"36"	"Male"	"M"	23	101848	22.583
	"2005"	"2005"	"85+ years"	"85+"	"North Carolina"	"37"	"Male"	"M"	19	33409	Unreliable
	"2005"	"2005"	"85+ years"	"85+"	"Ohio"	"39"	"Male"	"M"	28	58019	48.260
	"2005"	"2005"	"85+ years"	"85+"	"Oregon"	"41"	"Male"	"M"	17	21941	Unreliable
	"2005"	"2005"	"85+ years"	"85+"	"Pennsylvania"	"42"	"Male"	"M"	32	77846	41.107
	"2005"	"2005"	"85+ years"	"85+"	"Tennessee"	"47"	"Male"	"M"	13	24110	Unreliable
	"2005"	"2005"	"85+ years"	"85+"	"Texas"	"48"	"Male"	"M"	50	78755	63.488
	"2005"	"2005"	"85+ years"	"85+"	"Virginia"	"51"	"Male"	"M"	17	29321	Unreliable
	"2005"	"2005"	"85+ years"	"85+"	"Washington"	"53"	"Male"	"M"	15	32079	Unreliable
	"2005"	"2005"	"85+ years"	"85+"	"West Virginia"	"54"	"Male"	"M"	10	9281	Unreliable
	"2005"	"2005"	"85+ years"	"85+"	"Wisconsin"	"55"	"Male"	"M"	10	31386	Unreliable
	"2006"	"2006"	"5-14 years"	"5-14"	"California"	"06"	"Male"	"M"	13	2631433	Unreliable
	"2006"	"2006"	"5-14 years"	"5-14"	"Texas"	"48"	"Male"	"M"	17	1789230	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"Alabama"	"01"	"Male"	"M"	78	335663	23.238
	"2006"	"2006"	"15-24 years"	"15-24"	"Alaska"	"02"	"Male"	"M"	35	58617	59.710
	"2006"	"2006"	"15-24 years"	"15-24"	"Arizona"	"04"	"Female"	"F"	30	410736	7.304
	"2006"	"2006"	"15-24 years"	"15-24"	"Arizona"	"04"	"Male"	"M"	125	446131	28.019
	"2006"	"2006"	"15-24 years"	"15-24"	"Arkansas"	"05"	"Male"	"M"	36	201934	17.828
	"2006"	"2006"	"15-24 years"	"15-24"	"California"	"06"	"Female"	"F"	70	2585126	2.708
	"2006"	"2006"	"15-24 years"	"15-24"	"California"	"06"	"Male"	"M"	338	2804165	12.053
	"2006"	"2006"	"15-24 years"	"15-24"	"Colorado"	"08"	"Female"	"F"	24	324655	7.392
	"2006"	"2006"	"15-24 years"	"15-24"	"Colorado"	"08"	"Male"	"M"	92	353136	26.052
	"2006"	"2006"	"15-24 years"	"15-24"	"Connecticut"	"09"	"Male"	"M"	30	240454	12.476
	"2006"	"2006"	"15-24 years"	"15-24"	"Delaware"	"10"	"Male"	"M"	12	61576	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"Florida"	"12"	"Female"	"F"	36	1163264	3.095
	"2006"	"2006"	"15-24 years"	"15-24"	"Florida"	"12"	"Male"	"M"	168	1231632	13.640
	"2006"	"2006"	"15-24 years"	"15-24"	"Georgia"	"13"	"Female"	"F"	17	647446	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"Georgia"	"13"	"Male"	"M"	85	682018	12.463
	"2006"	"2006"	"15-24 years"	"15-24"	"Hawaii"	"15"	"Male"	"M"	14	99242	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"Idaho"	"16"	"Male"	"M"	25	114170	21.897
	"2006"	"2006"	"15-24 years"	"15-24"	"Illinois"	"17"	"Female"	"F"	20	877110	2.280
	"2006"	"2006"	"15-24 years"	"15-24"	"Illinois"	"17"	"Male"	"M"	111	927409	11.969
	"2006"	"2006"	"15-24 years"	"15-24"	"Indiana"	"18"	"Female"	"F"	10	450069	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"Indiana"	"18"	"Male"	"M"	82	470563	17.426
	"2006"	"2006"	"15-24 years"	"15-24"	"Iowa"	"19"	"Male"	"M"	47	227118	20.694
	"2006"	"2006"	"15-24 years"	"15-24"	"Kansas"	"20"	"Male"	"M"	47	217401	21.619
	"2006"	"2006"	"15-24 years"	"15-24"	"Kentucky"	"21"	"Female"	"F"	10	284305	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"Kentucky"	"21"	"Male"	"M"	62	297700	20.826
	"2006"	"2006"	"15-24 years"	"15-24"	"Louisiana"	"22"	"Female"	"F"	10	324754	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"Louisiana"	"22"	"Male"	"M"	58	330764	17.535
	"2006"	"2006"	"15-24 years"	"15-24"	"Maine"	"23"	"Male"	"M"	10	89567	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"Maryland"	"24"	"Female"	"F"	12	381381	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"Maryland"	"24"	"Male"	"M"	59	399489	14.769
	"2006"	"2006"	"15-24 years"	"15-24"	"Massachusetts"	"25"	"Male"	"M"	35	457594	7.649
	"2006"	"2006"	"15-24 years"	"15-24"	"Michigan"	"26"	"Female"	"F"	17	706017	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"Michigan"	"26"	"Male"	"M"	99	737121	13.431
	"2006"	"2006"	"15-24 years"	"15-24"	"Minnesota"	"27"	"Female"	"F"	11	368222	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"Minnesota"	"27"	"Male"	"M"	73	382437	19.088
	"2006"	"2006"	"15-24 years"	"15-24"	"Mississippi"	"28"	"Male"	"M"	30	223354	13.432
	"2006"	"2006"	"15-24 years"	"15-24"	"Missouri"	"29"	"Female"	"F"	21	414074	5.072
	"2006"	"2006"	"15-24 years"	"15-24"	"Missouri"	"29"	"Male"	"M"	83	428629	19.364
	"2006"	"2006"	"15-24 years"	"15-24"	"Montana"	"30"	"Male"	"M"	24	73648	32.587
	"2006"	"2006"	"15-24 years"	"15-24"	"Nebraska"	"31"	"Male"	"M"	36	137581	26.166
	"2006"	"2006"	"15-24 years"	"15-24"	"Nevada"	"32"	"Female"	"F"	11	161561	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"Nevada"	"32"	"Male"	"M"	49	173812	28.191
	"2006"	"2006"	"15-24 years"	"15-24"	"New Jersey"	"34"	"Female"	"F"	11	537667	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"New Jersey"	"34"	"Male"	"M"	50	573484	8.719
	"2006"	"2006"	"15-24 years"	"15-24"	"New Mexico"	"35"	"Male"	"M"	56	151729	36.908
	"2006"	"2006"	"15-24 years"	"15-24"	"New York"	"36"	"Female"	"F"	20	1327060	1.507
	"2006"	"2006"	"15-24 years"	"15-24"	"New York"	"36"	"Male"	"M"	124	1376717	9.007
	"2006"	"2006"	"15-24 years"	"15-24"	"North Carolina"	"37"	"Female"	"F"	20	604156	3.310
	"2006"	"2006"	"15-24 years"	"15-24"	"North Carolina"	"37"	"Male"	"M"	125	647737	19.298
	"2006"	"2006"	"15-24 years"	"15-24"	"North Dakota"	"38"	"Male"	"M"	21	59977	35.013
	"2006"	"2006"	"15-24 years"	"15-24"	"Ohio"	"39"	"Female"	"F"	30	783854	3.827
	"2006"	"2006"	"15-24 years"	"15-24"	"Ohio"	"39"	"Male"	"M"	141	811757	17.370
	"2006"	"2006"	"15-24 years"	"15-24"	"Oklahoma"	"40"	"Male"	"M"	60	277696	21.606
	"2006"	"2006"	"15-24 years"	"15-24"	"Oregon"	"41"	"Female"	"F"	14	247140	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"Oregon"	"41"	"Male"	"M"	58	259149	22.381
	"2006"	"2006"	"15-24 years"	"15-24"	"Pennsylvania"	"42"	"Female"	"F"	30	855479	3.507
	"2006"	"2006"	"15-24 years"	"15-24"	"Pennsylvania"	"42"	"Male"	"M"	146	890076	16.403
	"2006"	"2006"	"15-24 years"	"15-24"	"South Carolina"	"45"	"Male"	"M"	50	323639	15.449
	"2006"	"2006"	"15-24 years"	"15-24"	"South Dakota"	"46"	"Male"	"M"	25	61953	40.353
	"2006"	"2006"	"15-24 years"	"15-24"	"Tennessee"	"47"	"Male"	"M"	89	422418	21.069
	"2006"	"2006"	"15-24 years"	"15-24"	"Texas"	"48"	"Female"	"F"	47	1713845	2.742
	"2006"	"2006"	"15-24 years"	"15-24"	"Texas"	"48"	"Male"	"M"	301	1833483	16.417
	"2006"	"2006"	"15-24 years"	"15-24"	"Utah"	"49"	"Female"	"F"	13	220790	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"Utah"	"49"	"Male"	"M"	45	226683	19.852
	"2006"	"2006"	"15-24 years"	"15-24"	"Virginia"	"51"	"Female"	"F"	16	535606	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"Virginia"	"51"	"Male"	"M"	88	571109	15.409
	"2006"	"2006"	"15-24 years"	"15-24"	"Washington"	"53"	"Female"	"F"	17	437855	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"Washington"	"53"	"Male"	"M"	100	469654	21.292
	"2006"	"2006"	"15-24 years"	"15-24"	"West Virginia"	"54"	"Male"	"M"	18	122684	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"Wisconsin"	"55"	"Female"	"F"	11	398028	Unreliable
	"2006"	"2006"	"15-24 years"	"15-24"	"Wisconsin"	"55"	"Male"	"M"	54	416581	12.963
	"2006"	"2006"	"15-24 years"	"15-24"	"Wyoming"	"56"	"Male"	"M"	11	42058	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"Alabama"	"01"	"Female"	"F"	15	300430	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"Alabama"	"01"	"Male"	"M"	90	290631	30.967
	"2006"	"2006"	"25-34 years"	"25-34"	"Alaska"	"02"	"Male"	"M"	12	46233	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"Arizona"	"04"	"Female"	"F"	25	408459	6.121
	"2006"	"2006"	"25-34 years"	"25-34"	"Arizona"	"04"	"Male"	"M"	108	429955	25.119
	"2006"	"2006"	"25-34 years"	"25-34"	"Arkansas"	"05"	"Male"	"M"	54	183449	29.436
	"2006"	"2006"	"25-34 years"	"25-34"	"California"	"06"	"Female"	"F"	87	2534367	3.433
	"2006"	"2006"	"25-34 years"	"25-34"	"California"	"06"	"Male"	"M"	381	2635626	14.456
	"2006"	"2006"	"25-34 years"	"25-34"	"Colorado"	"08"	"Female"	"F"	27	325309	8.300
	"2006"	"2006"	"25-34 years"	"25-34"	"Colorado"	"08"	"Male"	"M"	88	348105	25.280
	"2006"	"2006"	"25-34 years"	"25-34"	"Connecticut"	"09"	"Male"	"M"	36	200214	17.981
	"2006"	"2006"	"25-34 years"	"25-34"	"Delaware"	"10"	"Male"	"M"	10	52663	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"Florida"	"12"	"Female"	"F"	57	1106211	5.153
	"2006"	"2006"	"25-34 years"	"25-34"	"Florida"	"12"	"Male"	"M"	240	1115444	21.516
	"2006"	"2006"	"25-34 years"	"25-34"	"Georgia"	"13"	"Female"	"F"	25	662235	3.775
	"2006"	"2006"	"25-34 years"	"25-34"	"Georgia"	"13"	"Male"	"M"	114	650142	17.535
	"2006"	"2006"	"25-34 years"	"25-34"	"Hawaii"	"15"	"Male"	"M"	12	91063	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"Idaho"	"16"	"Male"	"M"	30	98113	30.577
	"2006"	"2006"	"25-34 years"	"25-34"	"Illinois"	"17"	"Female"	"F"	24	863034	2.781
	"2006"	"2006"	"25-34 years"	"25-34"	"Illinois"	"17"	"Male"	"M"	133	874795	15.204
	"2006"	"2006"	"25-34 years"	"25-34"	"Indiana"	"18"	"Female"	"F"	21	403993	5.198
	"2006"	"2006"	"25-34 years"	"25-34"	"Indiana"	"18"	"Male"	"M"	118	408267	28.903
	"2006"	"2006"	"25-34 years"	"25-34"	"Iowa"	"19"	"Male"	"M"	35	179381	19.512
	"2006"	"2006"	"25-34 years"	"25-34"	"Kansas"	"20"	"Female"	"F"	14	168239	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"Kansas"	"20"	"Male"	"M"	60	174898	34.306
	"2006"	"2006"	"25-34 years"	"25-34"	"Kentucky"	"21"	"Female"	"F"	18	276991	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"Kentucky"	"21"	"Male"	"M"	87	278078	31.286
	"2006"	"2006"	"25-34 years"	"25-34"	"Louisiana"	"22"	"Female"	"F"	15	281891	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"Louisiana"	"22"	"Male"	"M"	85	278371	30.535
	"2006"	"2006"	"25-34 years"	"25-34"	"Maine"	"23"	"Male"	"M"	13	70761	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"Maryland"	"24"	"Female"	"F"	10	373397	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"Maryland"	"24"	"Male"	"M"	74	352394	20.999
	"2006"	"2006"	"25-34 years"	"25-34"	"Massachusetts"	"25"	"Female"	"F"	22	415111	5.300
	"2006"	"2006"	"25-34 years"	"25-34"	"Massachusetts"	"25"	"Male"	"M"	43	403288	10.662
	"2006"	"2006"	"25-34 years"	"25-34"	"Michigan"	"26"	"Female"	"F"	24	610828	3.929
	"2006"	"2006"	"25-34 years"	"25-34"	"Michigan"	"26"	"Male"	"M"	134	608228	22.031
	"2006"	"2006"	"25-34 years"	"25-34"	"Minnesota"	"27"	"Female"	"F"	18	324795	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"Minnesota"	"27"	"Male"	"M"	75	336673	22.277
	"2006"	"2006"	"25-34 years"	"25-34"	"Mississippi"	"28"	"Male"	"M"	40	183032	21.854
	"2006"	"2006"	"25-34 years"	"25-34"	"Missouri"	"29"	"Female"	"F"	19	370372	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"Missouri"	"29"	"Male"	"M"	104	365664	28.441
	"2006"	"2006"	"25-34 years"	"25-34"	"Montana"	"30"	"Male"	"M"	28	55456	50.490
	"2006"	"2006"	"25-34 years"	"25-34"	"Nebraska"	"31"	"Male"	"M"	19	113760	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"Nevada"	"32"	"Female"	"F"	14	179050	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"Nevada"	"32"	"Male"	"M"	51	188942	26.992
	"2006"	"2006"	"25-34 years"	"25-34"	"New Hampshire"	"33"	"Male"	"M"	19	71970	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"New Jersey"	"34"	"Female"	"F"	14	546716	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"New Jersey"	"34"	"Male"	"M"	61	544984	11.193
	"2006"	"2006"	"25-34 years"	"25-34"	"New Mexico"	"35"	"Female"	"F"	14	122684	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"New Mexico"	"35"	"Male"	"M"	49	124761	39.275
	"2006"	"2006"	"25-34 years"	"25-34"	"New York"	"36"	"Female"	"F"	31	1302851	2.379
	"2006"	"2006"	"25-34 years"	"25-34"	"New York"	"36"	"Male"	"M"	177	1257952	14.070
	"2006"	"2006"	"25-34 years"	"25-34"	"North Carolina"	"37"	"Female"	"F"	34	602207	5.646
	"2006"	"2006"	"25-34 years"	"25-34"	"North Carolina"	"37"	"Male"	"M"	124	590111	21.013
	"2006"	"2006"	"25-34 years"	"25-34"	"North Dakota"	"38"	"Male"	"M"	17	39705	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"Ohio"	"39"	"Female"	"F"	38	714622	5.317
	"2006"	"2006"	"25-34 years"	"25-34"	"Ohio"	"39"	"Male"	"M"	180	705843	25.501
	"2006"	"2006"	"25-34 years"	"25-34"	"Oklahoma"	"40"	"Female"	"F"	15	228047	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"Oklahoma"	"40"	"Male"	"M"	71	235257	30.180
	"2006"	"2006"	"25-34 years"	"25-34"	"Oregon"	"41"	"Male"	"M"	67	248871	26.922
	"2006"	"2006"	"25-34 years"	"25-34"	"Pennsylvania"	"42"	"Female"	"F"	38	730818	5.200
	"2006"	"2006"	"25-34 years"	"25-34"	"Pennsylvania"	"42"	"Male"	"M"	156	730154	21.365
	"2006"	"2006"	"25-34 years"	"25-34"	"Rhode Island"	"44"	"Male"	"M"	13	63553	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"South Carolina"	"45"	"Male"	"M"	68	279878	24.296
	"2006"	"2006"	"25-34 years"	"25-34"	"South Dakota"	"46"	"Male"	"M"	10	47812	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"Tennessee"	"47"	"Female"	"F"	21	408134	5.145
	"2006"	"2006"	"25-34 years"	"25-34"	"Tennessee"	"47"	"Male"	"M"	95	401068	23.687
	"2006"	"2006"	"25-34 years"	"25-34"	"Texas"	"48"	"Female"	"F"	98	1669781	5.869
	"2006"	"2006"	"25-34 years"	"25-34"	"Texas"	"48"	"Male"	"M"	307	1692096	18.143
	"2006"	"2006"	"25-34 years"	"25-34"	"Utah"	"49"	"Female"	"F"	12	193492	Unreliable
	"2006"	"2006"	"25-34 years"	"25-34"	"Utah"	"49"	"Male"	"M"	56	202266	27.686
	"2006"	"2006"	"25-34 years"	"25-34"	"Virginia"	"51"	"Female"	"F"	29	511840	5.666
	"2006"	"2006"	"25-34 years"	"25-34"	"Virginia"	"51"	"Male"	"M"	88	512127	17.183
	"2006"	"2006"	"25-34 years"	"25-34"	"Washington"	"53"	"Female"	"F"	27	423818	6.371
	"2006"	"2006"	"25-34 years"	"25-34"	"Washington"	"53"	"Male"	"M"	85	432118	19.671
	"2006"	"2006"	"25-34 years"	"25-34"	"West Virginia"	"54"	"Male"	"M"	31	111683	27.757
	"2006"	"2006"	"25-34 years"	"25-34"	"Wisconsin"	"55"	"Female"	"F"	26	331364	7.846
	"2006"	"2006"	"25-34 years"	"25-34"	"Wisconsin"	"55"	"Male"	"M"	77	346758	22.206
	"2006"	"2006"	"25-34 years"	"25-34"	"Wyoming"	"56"	"Male"	"M"	19	33320	Unreliable
	"2006"	"2006"	"35-44 years"	"35-44"	"Alabama"	"01"	"Female"	"F"	20	328049	6.097
	"2006"	"2006"	"35-44 years"	"35-44"	"Alabama"	"01"	"Male"	"M"	84	314657	26.696
	"2006"	"2006"	"35-44 years"	"35-44"	"Alaska"	"02"	"Male"	"M"	17	50456	Unreliable
	"2006"	"2006"	"35-44 years"	"35-44"	"Arizona"	"04"	"Female"	"F"	36	407003	8.845
	"2006"	"2006"	"35-44 years"	"35-44"	"Arizona"	"04"	"Male"	"M"	137	418806	32.712
	"2006"	"2006"	"35-44 years"	"35-44"	"Arkansas"	"05"	"Female"	"F"	14	191576	Unreliable
	"2006"	"2006"	"35-44 years"	"35-44"	"Arkansas"	"05"	"Male"	"M"	64	189796	33.720
	"2006"	"2006"	"35-44 years"	"35-44"	"California"	"06"	"Female"	"F"	144	2679857	5.373
	"2006"	"2006"	"35-44 years"	"35-44"	"California"	"06"	"Male"	"M"	445	2728888	16.307
	"2006"	"2006"	"35-44 years"	"35-44"	"Colorado"	"08"	"Female"	"F"	48	347428	13.816
	"2006"	"2006"	"35-44 years"	"35-44"	"Colorado"	"08"	"Male"	"M"	117	359609	32.535
	"2006"	"2006"	"35-44 years"	"35-44"	"Connecticut"	"09"	"Female"	"F"	11	276804	Unreliable
	"2006"	"2006"	"35-44 years"	"35-44"	"Connecticut"	"09"	"Male"	"M"	44	264136	16.658
	"2006"	"2006"	"35-44 years"	"35-44"	"Delaware"	"10"	"Male"	"M"	17	61009	Unreliable
	"2006"	"2006"	"35-44 years"	"35-44"	"Florida"	"12"	"Female"	"F"	108	1298263	8.319
	"2006"	"2006"	"35-44 years"	"35-44"	"Florida"	"12"	"Male"	"M"	321	1284703	24.986
	"2006"	"2006"	"35-44 years"	"35-44"	"Georgia"	"13"	"Female"	"F"	37	715587	5.171
	"2006"	"2006"	"35-44 years"	"35-44"	"Georgia"	"13"	"Male"	"M"	148	699702	21.152
	"2006"	"2006"	"35-44 years"	"35-44"	"Hawaii"	"15"	"Male"	"M"	19	91665	Unreliable
	"2006"	"2006"	"35-44 years"	"35-44"	"Idaho"	"16"	"Female"	"F"	11	95032	Unreliable
	"2006"	"2006"	"35-44 years"	"35-44"	"Idaho"	"16"	"Male"	"M"	42	96956	43.319
	"2006"	"2006"	"35-44 years"	"35-44"	"Illinois"	"17"	"Female"	"F"	43	920995	4.669
	"2006"	"2006"	"35-44 years"	"35-44"	"Illinois"	"17"	"Male"	"M"	170	913596	18.608
	"2006"	"2006"	"35-44 years"	"35-44"	"Indiana"	"18"	"Female"	"F"	42	446549	9.405
	"2006"	"2006"	"35-44 years"	"35-44"	"Indiana"	"18"	"Male"	"M"	131	446726	29.324
	"2006"	"2006"	"35-44 years"	"35-44"	"Iowa"	"19"	"Female"	"F"	18	196645	Unreliable
	"2006"	"2006"	"35-44 years"	"35-44"	"Iowa"	"19"	"Male"	"M"	59	199170	29.623
	"2006"	"2006"	"35-44 years"	"35-44"	"Kansas"	"20"	"Female"	"F"	17	184751	Unreliable
	"2006"	"2006"	"35-44 years"	"35-44"	"Kansas"	"20"	"Male"	"M"	58	185819	31.213
	"2006"	"2006"	"35-44 years"	"35-44"	"Kentucky"	"21"	"Female"	"F"	18	304767	Unreliable
	"2006"	"2006"	"35-44 years"	"35-44"	"Kentucky"	"21"	"Male"	"M"	129	302705	42.616
	"2006"	"2006"	"35-44 years"	"35-44"	"Louisiana"	"22"	"Female"	"F"	24	301220	7.968
	"2006"	"2006"	"35-44 years"	"35-44"	"Louisiana"	"22"	"Male"	"M"	76	290560	26.156
	"2006"	"2006"	"35-44 years"	"35-44"	"Maine"	"23"	"Male"	"M"	24	95408	25.155
	"2006"	"2006"	"35-44 years"	"35-44"	"Maryland"	"24"	"Female"	"F"	27	453313	5.956
